 NOMBRE : TW-D60A.dat
 COMENTARIO : unknown. (cota superior)
 COST_MUL : 1
 DEMAND_MUL : 2
 VERTICES : 60
 ARISTAS_REQ : 76
 ARISTAS_NOREQ : 13
 VEHICULOS : 100
 CAPACIDAD : 150
 TIPO_COSTES_ARISTAS : EXPLICITOS 
 COSTE_TOTAL_REQ : 513
 LISTA_ARISTAS_REQ : 
 ( 1, 2)   tcoste 4.82898   scoste 4   demanda 6.41911   start 35   end 60
 ( 1, 16)   tcoste 4.35957   scoste 5   demanda 8.75451   start 40   end 65
 ( 1, 18)   tcoste 3.74089   scoste 6   demanda 0   start 30   end 65
 ( 2, 9)   tcoste 5.31924   scoste 6   demanda 3.0036   start 25   end 50
 ( 2, 20)   tcoste 7.48787   scoste 7   demanda 10.0169   start 30   end 65
 ( 3, 5)   tcoste 7.25481   scoste 6   demanda 2.23239   start 45   end 70
 ( 3, 8)   tcoste 3.56309   scoste 6   demanda 4.58209   start 35   end 55
 ( 4, 35)   tcoste 5.54182   scoste 6   demanda 0.985423   start 35   end 55
 ( 4, 17)   tcoste 5.58964   scoste 5   demanda 6.85047   start 40   end 65
 ( 5, 6)   tcoste 4.84415   scoste 5   demanda 6.38511   start 40   end 65
 ( 5, 7)   tcoste 5.72145   scoste 6   demanda 9.41699   start 40   end 65
 ( 6, 34)   tcoste 6.21843   scoste 8   demanda 1.46072   start 35   end 55
 ( 7, 8)   tcoste 5.29379   scoste 5   demanda 5.14932   start 25   end 50
 ( 7, 12)   tcoste 6.61868   scoste 6   demanda 4.5991   start 40   end 65
 ( 8, 9)   tcoste 7.73093   scoste 6   demanda 7.93106   start 40   end 65
 ( 8, 10)   tcoste 7.08241   scoste 8   demanda 4.34973   start 35   end 55
 ( 9, 23)   tcoste 7.32819   scoste 8   demanda 0.886206   start 40   end 65
 ( 9, 21)   tcoste 5.73258   scoste 7   demanda 4.63261   start 55   end 80
 ( 10, 11)   tcoste 5.76865   scoste 5   demanda 0   start 35   end 55
 ( 10, 26)   tcoste 2.82625   scoste 6   demanda 9.82283   start 40   end 65
 ( 11, 12)   tcoste 3.72349   scoste 5   demanda 4.49966   start 55   end 80
 ( 11, 27)   tcoste 8.48325   scoste 8   demanda 0.969389   start 40   end 65
 ( 12, 32)   tcoste 8.79413   scoste 8   demanda 5.49062   start 35   end 55
 ( 13, 33)   tcoste 6.77964   scoste 9   demanda 8.37696   start 55   end 80
 ( 14, 15)   tcoste 7.1643   scoste 10   demanda 9.38908   start 55   end 80
 ( 14, 33)   tcoste 4.66479   scoste 6   demanda 2.33275   start 55   end 80
 ( 16, 17)   tcoste 10.974   scoste 7   demanda 5.13464   start 40   end 65
 ( 16, 41)   tcoste 7.75337   scoste 7   demanda 6.92752   start 30   end 55
 ( 16, 18)   tcoste 5.4671   scoste 5   demanda 2.12858   start 35   end 55
 ( 17, 35)   tcoste 9.06446   scoste 8   demanda 2.10082   start 25   end 50
 ( 17, 39)   tcoste 6.83514   scoste 8   demanda 7.55728   start 55   end 80
 ( 17, 40)   tcoste 7.55067   scoste 7   demanda 8.54545   start 40   end 65
 ( 18, 19)   tcoste 8.99742   scoste 8   demanda 3.1918   start 35   end 55
 ( 18, 42)   tcoste 6.92257   scoste 7   demanda 4.74438   start 30   end 55
 ( 19, 20)   tcoste 7.1769   scoste 8   demanda 2.1991   start 55   end 80
 ( 19, 43)   tcoste 4.757   scoste 6   demanda 8.63666   start 40   end 65
 ( 19, 44)   tcoste 5.41243   scoste 5   demanda 9.14563   start 55   end 80
 ( 20, 21)   tcoste 6.49528   scoste 6   demanda 2.06508   start 35   end 55
 ( 21, 22)   tcoste 11.2644   scoste 7   demanda 4.08347   start 30   end 55
 ( 22, 23)   tcoste 5.34219   scoste 5   demanda 0   start 55   end 80
 ( 23, 24)   tcoste 8.03004   scoste 6   demanda 7.91665   start 40   end 65
 ( 23, 25)   tcoste 5.69297   scoste 6   demanda 7.24706   start 55   end 80
 ( 25, 26)   tcoste 4.00683   scoste 5   demanda 0.86145   start 35   end 55
 ( 25, 28)   tcoste 7.67766   scoste 7   demanda 14.4762   start 40   end 65
 ( 26, 27)   tcoste 4.99764   scoste 4   demanda 10.8484   start 30   end 55
 ( 27, 30)   tcoste 4.68502   scoste 5   demanda 2.91102   start 55   end 80
 ( 27, 29)   tcoste 9.80905   scoste 9   demanda 0   start 55   end 80
 ( 30, 32)   tcoste 5.50085   scoste 5   demanda 3.84597   start 35   end 55
 ( 30, 31)   tcoste 5.3973   scoste 6   demanda 9.45287   start 40   end 65
 ( 32, 33)   tcoste 6.73858   scoste 6   demanda 10.0048   start 30   end 55
 ( 34, 35)   tcoste 5.37329   scoste 8   demanda 3.19834   start 55   end 80
 ( 35, 36)   tcoste 4.6804   scoste 6   demanda 1.86527   start 55   end 80
 ( 36, 37)   tcoste 9.5095   scoste 7   demanda 10.0658   start 40   end 65
 ( 36, 38)   tcoste 4.27323   scoste 6   demanda 5.22339   start 30   end 55
 ( 37, 58)   tcoste 7.535   scoste 16   demanda 8.01643   start 55   end 80
 ( 38, 39)   tcoste 5.48505   scoste 6   demanda 5.18811   start 55   end 80
 ( 38, 54)   tcoste 8.83748   scoste 7   demanda 7.04948   start 35   end 65
 ( 40, 41)   tcoste 3.7641   scoste 5   demanda 1.06435   start 40   end 65
 ( 40, 53)   tcoste 10.3122   scoste 9   demanda 2.20373   start 30   end 55
 ( 41, 42)   tcoste 4.5829   scoste 6   demanda 8.51612   start 55   end 80
 ( 42, 43)   tcoste 5.47225   scoste 7   demanda 3.1646   start 55   end 80
 ( 42, 51)   tcoste 7.41121   scoste 6   demanda 7.20941   start 55   end 80
 ( 43, 44)   tcoste 6.39572   scoste 4   demanda 7.47095   start 55   end 80
 ( 44, 45)   tcoste 9.102   scoste 8   demanda 6.44131   start 30   end 65
